wallet,total_transactions,unique_assets,total_volume_usd,avg_transaction_size,median_transaction_size,max_transaction_size,deposit_count,deposit_ratio,borrow_count,borrow_ratio,repay_count,repay_ratio,redeemunderlying_count,redeemunderlying_ratio,liquidationcall_count,liquidationcall_ratio,activity_span_days,transactions_per_day,avg_time_between_tx,std_time_between_tx,min_time_between_tx,net_deposits,net_borrows,deposit_to_borrow_ratio,repay_to_borrow_ratio,liquidation_ratio,transaction_variance,large_transaction_ratio,round_number_ratio,repetitive_pattern_score,asset_concentration,gini_coefficient
0x02c3df430a4125a05feeb5fee31c0ee911f952e1,19,3,8.241872672399667e+20,4.337827722315614e+19,69046806.20909151,4.0180909280176216e+20,7,0.3684210526315789,4,0.21052631578947367,4,0.21052631578947367,4,0.21052631578947367,0,0.0,5.033541666666666,3.7746782004056127,6.711388888888889,13.352522565412135,0.0044444444444444444,4.762025477992023e+20,7.50764908245437e+19,8.16043285155982,4.183044013715273e-12,0.0,9.668066294903301e+39,0.10526315789473684,0.42105263157894735,0.35233918128654973,0.7368421052631579,0.42105263157894735
0x02c4a7b6f3e7743ceae95a2d7e6caa58ac0d4c66,2,1,2009560318.372866,1004780159.186433,1004780159.186433,1004780167.2068633,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,1.0,2.0,0.005,,0.005,-16.040860652923584,0.0,1004780151.1660026,0.0,0.0,128.65460524325601,0.5,0.0,0.0,1.0,0.0
0x02c4a98ccdfca694807554bec1cff46152b6d3d8,5,3,3.834184550059573e+19,7.668369100119146e+18,3.962169317640872e+18,1.78860584638689e+19,5,1.0,0,0.0,0,0.0,0,0.0,0,0.0,56.625416666666666,0.08829957101125084,339.7525,483.41358427092695,44.21222222222222,3.834184550059573e+19,0.0,3.834184550059573e+19,0.0,0.0,7.840746881419781e+37,0.2,0.6,0.375,0.4,0.1333333333333333
0x02c4bc6b7dda908bf89bda10cf8dbb8649823284,4,2,1.8563129611446098e+18,4.6407824028615245e+17,9965872419.457975,1.8563129412100004e+18,3,0.75,0,0.0,0,0.0,1,0.25,0,0.0,37.16569444444445,0.1076261337179971,297.3255555555556,224.21525329010856,59.450833333333335,1.8563129411563013e+18,0.0,1.8563129511504556e+18,0.0,0.0,8.614744277584516e+35,0.25,0.5,0.0,0.75,0.25
0x02c4ee6974bf68b002ea221fac8203f182d8a0bb,1,1,1094443.9954458622,1094443.9954458622,1094443.9954458622,1094443.9954458622,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1094443.9954458622,0.0,1094443.9954458622,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x02c4f4a127e285550a192ac77c715b6f2e641e99,1,1,3961665.336784059,3961665.336784059,3961665.336784059,3961665.336784059,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,3961665.336784059,0.0,3961665.336784059,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x02c54f73a52ebac634c7365d9e4136370e18a7ad,1,1,7862450618736447.0,7862450618736447.0,7862450618736447.0,7862450618736447.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,7862450618736447.0,0.0,7862450618736447.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0
0x02c58ac2ac1029aaf986a9be4adb656c813005a0,2,2,1.5854237614716176e+16,7927118807358088.0,7927118807358088.0,1.5854237614713926e+16,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,1.0,2.0,0.15722222222222224,,0.15722222222222224,1.5854237614713926e+16,2250.9558575093106,7043335639756.476,0.0,0.0,1.2567842517186928e+32,0.5,1.0,0.0,0.5,0.0
0x02c5c964a7e7a4daed55efdce3859e433d739ef1,1,1,2.001833932184163e+18,2.001833932184163e+18,2.001833932184163e+18,2.001833932184163e+18,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,2.001833932184163e+18,0.0,2.001833932184163e+18,0.0,0.0,,0.0,1.0,0.0,1.0,0.0
0x02c6e7836e1a500ea2bf6cbc3c50c1adf742b670,1,1,2.4844128359375393e+19,2.4844128359375393e+19,2.4844128359375393e+19,2.4844128359375393e+19,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,2.4844128359375393e+19,0.0,2.4844128359375393e+19,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x02c74609ad8db018a47aca47b3d5f500025955e2,2,1,1.1229091980946638e+18,5.614545990473319e+17,5.614545990473319e+17,1.0445833231886031e+18,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,2.0,12.594444444444445,,12.594444444444445,1.1229091980946638e+18,0.0,1.1229091980946638e+18,0.0,0.0,4.668267281807451e+35,0.5,0.0,0.0,1.0,0.0
0x02c88ed34fb04d51b3cad4cd7823f998440dd762,2,2,1.0237399427648115e+18,5.1186997138240576e+17,5.1186997138240576e+17,1.0237399427637334e+18,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,2.0,12.175,,12.175,1.0237399427648115e+18,0.0,1.0237399427648115e+18,0.0,0.0,5.2402173520384226e+35,0.5,0.0,0.0,0.5,0.0
0x02c98fe643a484a9a6b1bbb656c13bc281c624ca,2,1,2114449.811654353,1057224.9058271765,1057224.9058271765,1077929.284579213,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,5.0127546296296295,0.3989822258959783,120.30611111111111,,120.30611111111111,2114449.811654353,0.0,2114449.811654353,0.0,0.0,857342599.0155598,0.5,0.0,0.0,1.0,0.0
0x02ca089c541a1e8d8cec24e066d7ffe2085cc528,16,4,4.26495749481607e+20,2.6655984342600438e+19,5.009586267886983e+18,1.3755550638216552e+20,7,0.4375,3,0.1875,5,0.3125,1,0.0625,0,0.0,7.213622685185185,2.2180256298766,11.541796296296294,29.173262341323007,0.015,3.947440468858821e+20,-509952.03939816356,1595190059086.6472,1.001981078918624,0.0,2.2298970306641314e+39,0.125,0.5,0.2,0.5,0.3125
0x02ca884e10a36b822c996a3339bdd21417a4d092,27,3,6.321859794612205e+18,2.3414295535600758e+17,1953848.0893769735,5.002668837519562e+18,19,0.7037037037037037,6,0.2222222222222222,0,0.0,2,0.07407407407407407,0,0.0,48.08934027777778,0.5614549886532084,44.390160256410255,126.71857499769129,0.006666666666666667,6.558660701683619e+17,5.665993724422647e+18,0.11575481761512027,0.0,0.0,9.325151046550143e+35,0.1111111111111111,0.2962962962962963,0.4024216524216524,0.8518518518518519,0.5185185185185185
0x02cb1f7dca91c6987bd4f889b6ae03f18420082c,1,1,1149455.9763324514,1149455.9763324514,1149455.9763324514,1149455.9763324514,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1.0,1.0,0.0,0.0,0.0,-1149455.9763324514,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x02cb44df23e2a5840eef59dbed570aad6401d3fa,2,1,1.1376449044909102e+16,5688224522454551.0,5688224522454551.0,1.1365237938343968e+16,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,1.0,2.0,0.9136111111111112,,0.9136111111111112,1.1365237938343968e+16,11211106565134.107,1013.7480963466354,0.0,0.0,6.445696264837685e+31,0.5,0.5,0.0,1.0,0.0
0x02cb8ddf0e9fd20bedcdf13d765996870928864f,45,3,7.080385978919507e+21,1.5734191064265572e+20,5.027320732679968e+19,7.062261595561268e+20,17,0.37777777777777777,9,0.2,7,0.15555555555555556,12,0.26666666666666666,0,0.0,60.838287037037034,0.7396657958598502,33.1845202020202,151.79198247477996,0.0,-4.772273843299366e+19,-2.070304617085036e+19,1.880414580489163,1.0170090400967764,0.0,3.7464965046205166e+40,0.1111111111111111,0.6,0.4744949494949495,0.6444444444444445,0.4148148148148148
0x02cc8d6b7f7d73358ff67589691532ccd8f43fd9,1,1,1.673238008930537e+17,1.673238008930537e+17,1.673238008930537e+17,1.673238008930537e+17,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.673238008930537e+17,0.0,1.673238008930537e+17,0.0,0.0,,0.0,1.0,0.0,1.0,0.0
0x02ccbf14d05af1bba1c85c0e4ebe34450b4bc3a1,8,6,1.4943508514468726e+17,1.8679385643085908e+16,1112930189667240.4,8.173132946694648e+16,3,0.375,2,0.25,0,0.0,1,0.125,2,0.25,6.092361111111111,1.3131197993844752,20.88809523809524,42.703054997651186,0.005555555555555556,1.032343315625258e+17,4256834.346927688,29678088940.120125,0.0,0.0,8.890129385181561e+32,0.125,0.375,0.13392857142857142,0.25,0.16666666666666666
0x02cd2b4bf11e6de846447526202b5f69760e7efb,1,1,1.44758440724371e+18,1.44758440724371e+18,1.44758440724371e+18,1.44758440724371e+18,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.44758440724371e+18,0.0,1.44758440724371e+18,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x02ce4a17f3cb0f68fa99d7b275c28c4cc318add8,1,1,997208.6616528183,997208.6616528183,997208.6616528183,997208.6616528183,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,997208.6616528183,0.0,997208.6616528183,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x02cee1b0ef2c8a7d31025b35b0cc271f59815035,85,5,4.5465319420338346e+21,5.348861108275099e+19,2.0861965844584634e+17,1.9801211854783974e+21,25,0.29411764705882354,41,0.4823529411764706,9,0.10588235294117647,10,0.11764705882352941,0,0.0,21.085844907407406,4.031140339562096,6.024527116402116,11.252912991218276,0.009444444444444445,4.101790168996364e+21,3.765816778804805e+20,9.988245591906447,0.08298812735323734,0.0,5.927003353982919e+40,0.10588235294117647,0.5882352941176471,0.42843137254901964,0.4117647058823529,0.36235294117647054
0x02d0a54ce6f8ef3114c57247598ab66394da9af2,8,3,1.3435282735925127e+20,1.6794103419906408e+19,2144847800.3332386,1.3435282734622242e+20,5,0.625,0,0.0,0,0.0,3,0.375,0,0.0,1.0272800925925927,7.78755478441137,3.522103174603175,7.065442350880068,0.10611111111111111,1.343528273462516e+20,0.0,1.3435282735275142e+20,0.0,0.0,2.2563352769279648e+39,0.125,0.125,0.2857142857142857,0.5,0.25
0x02d0e2b7b3af01c1a4e9c7e0bbe6bb58c09e44a4,2,1,3.220061859718275e+18,1.6100309298591375e+18,1.6100309298591375e+18,1.6704248518626217e+18,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.2975578703703703,1.5413570721351544,31.14138888888889,,31.14138888888889,3.220061859718275e+18,0.0,3.220061859718275e+18,0.0,0.0,7.294851629925825e+33,0.5,0.0,0.0,1.0,0.0
0x02d1470908285f35efeb65b00162134ec721118d,7,1,1.1397455497071141e+20,1.6282079281530202e+19,1.2988664101435785e+19,3.8965992304307356e+19,4,0.5714285714285714,3,0.42857142857142855,0,0.0,0,0.0,0,0.0,1.0,7.0,0.026666666666666672,0.03590453735211103,0.006111111111111111,7.832164453165779e+19,3.5652910439053615e+19,2.196781232363727,0.0,0.0,1.289116435939251e+38,0.14285714285714285,0.5714285714285714,0.3333333333333333,1.0,0.0
0x02d14eafbf2724a0bc5e7c6fb21a799c7e1eb2b5,150,6,1.4606049958551074e+22,9.73736663903405e+19,178912088.96017128,2.3437408140408502e+21,51,0.34,22,0.14666666666666667,59,0.3933333333333333,18,0.12,0,0.0,79.94535879629629,1.8762815285150638,12.877104772557793,38.742379819758796,0.002777777777777778,5.466004984201587e+21,3640288309.8831167,1062480774034.6979,0.6146148112658965,0.0,1.4856754230391857e+41,0.1,0.44666666666666666,0.4696420581655481,0.54,0.5266666666666667
0x02d1a8ba9899069170eeb5339b300ec46ae0c8fb,1,1,1118392.2152500472,1118392.2152500472,1118392.2152500472,1118392.2152500472,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1118392.2152500472,0.0,1118392.2152500472,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x02d1ef1d65fff7ad234b7e0d11c853cade2f513b,2,1,6.03548765062364e+19,3.01774382531182e+19,3.01774382531182e+19,4.076822983192325e+19,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.4360069444444445,1.392750924873661,34.464166666666664,,34.464166666666664,6.03548765062364e+19,0.0,6.03548765062364e+19,0.0,0.0,2.2432973253137605e+38,0.5,0.0,0.0,1.0,0.0
0x02d2324ed8cbaa5405ca0e76c01dfa7c51b328db,1,1,1755767.8888138684,1755767.8888138684,1755767.8888138684,1755767.8888138684,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1755767.8888138684,0.0,1755767.8888138684,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x02d27262a78932e692eb9330646987559670bbda,40,4,6.002285786548545e+21,1.500571446637136e+20,1002898145.6117182,1.8444878209753306e+21,21,0.525,4,0.1,5,0.125,10,0.25,0,0.0,81.31574074074074,0.49190967991710416,50.040455840455834,128.36413902896402,0.0,2.8586502643736636e+21,1.5220293761197297e+20,28.608952132630023,1.520214052975191e-11,0.0,1.2678660044238276e+41,0.1,0.675,0.45961538461538465,0.625,0.42500000000000004
0x02d27fa03e3443a5aa5db3bbec4c9e7fa2695115,1,1,1058993.7397646345,1058993.7397646345,1058993.7397646345,1058993.7397646345,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1058993.7397646345,0.0,1058993.7397646345,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x02d2c85be49875baf06525167bb4797746b77f61,25,3,1.3436698961229707e+21,5.374679584491883e+19,5861353251.687259,6.632907102144932e+20,18,0.72,0,0.0,0,0.0,7,0.28,0,0.0,108.87513888888888,0.22962083222243626,108.87513888888888,217.5263210150744,0.006111111111111111,1.708847515461052e+19,0.0,6.803791856387905e+20,0.0,0.0,3.3665966537903537e+40,0.12,0.04,0.4366666666666667,0.88,0.56
0x02d326f3af9a097816a145dbea25100059a5cdc5,1,1,2.033085640272122e+17,2.033085640272122e+17,2.033085640272122e+17,2.033085640272122e+17,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,2.033085640272122e+17,0.0,2.033085640272122e+17,0.0,0.0,,0.0,1.0,0.0,1.0,0.0
0x02d37ff31824b401ef5c19579032dad4d98a8d67,1,1,1053530.4080647381,1053530.4080647381,1053530.4080647381,1053530.4080647381,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1053530.4080647381,0.0,1053530.4080647381,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x02d5333d35b155ec5876f3a355b845ce37d2fd04,5,4,6.853681129753286e+20,1.3707362259506571e+20,1867854220.8268049,5.0951599593689835e+20,3,0.6,1,0.2,0,0.0,1,0.2,0,0.0,57.96586805555555,0.08625765761340635,347.79520833333333,397.27845770491746,0.1775,5.0951599593503464e+20,1.7585211703655825e+20,2.8974117828276027,0.0,0.0,4.9146156781284075e+40,0.2,0.2,0.125,0.4,0.1499999999999999
0x02d6190c22293e010846b439787d304668783885,6,2,8.715719618831131e+18,1.452619936471855e+18,253200449897772.5,8.714599560596504e+18,6,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.2129282407407407,4.946706489689591,5.822055555555555,11.062591339512714,0.029444444444444443,8.715719618831131e+18,0.0,8.715719618831131e+18,0.0,0.0,1.2656723536809128e+37,0.16666666666666666,0.8333333333333334,0.4,0.6666666666666666,0.16666666666666674
0x02d6f83cdaaa281a48c8e2627eac84a6c843cc08,1,1,1.206827710111397e+16,1.206827710111397e+16,1.206827710111397e+16,1.206827710111397e+16,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.206827710111397e+16,0.0,1.206827710111397e+16,0.0,0.0,,0.0,1.0,0.0,1.0,0.0
0x02d77fc7307cd7ec962eda62d25936156a7a6492,78,6,5.622325433903396e+21,7.2081095306453795e+19,7.460010765787477e+19,4.684217539798945e+20,31,0.3974358974358974,16,0.20512820512820512,13,0.16666666666666666,18,0.23076923076923078,0,0.0,78.76706018518519,0.9902616628907847,24.550772005772007,49.7361535642086,0.0,1.5140883165310296e+21,7.64460833191909e+20,1.7813868694666193,0.4617655802136329,0.0,5.518195583767715e+39,0.10256410256410256,0.7051282051282052,0.5180652680652681,0.6410256410256411,0.5555555555555556
0x02d7da92ffbe43fc603bb8b5c5ccc032dc616d51,11,3,4.965757364456905e+22,4.5143248767790046e+21,247990813942.33563,2.538545296320005e+22,4,0.36363636363636365,4,0.36363636363636365,1,0.09090909090909091,2,0.18181818181818182,0,0.0,1.747037037037037,6.2963748145007425,4.1928888888888896,7.114651342184695,0.007222222222222222,1.1133322968542573e+21,-128633802.14382172,659011350406.9536,1.0033393587956345,0.0,1.0093866437700423e+44,0.09090909090909091,0.18181818181818182,0.25,0.45454545454545453,0.1818181818181818
0x02d82a2663905f3ab3a880e257b9e8239949483a,1,1,1.845597410943424e+17,1.845597410943424e+17,1.845597410943424e+17,1.845597410943424e+17,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.845597410943424e+17,0.0,1.845597410943424e+17,0.0,0.0,,0.0,1.0,0.0,1.0,0.0
0x02d86f9846faff28378cbfb438e2f9a87b5e7682,58,3,2.8001839537953698e+19,4.8279033686127066e+17,8249928258.68725,1.3383464370909688e+19,16,0.27586206896551724,9,0.15517241379310345,15,0.25862068965517243,18,0.3103448275862069,0,0.0,7.253009259259259,7.9966808157533595,3.0538986354775823,6.954350685365241,0.0,1.2349105015602668e+18,122555353.55906677,206696993.30738935,0.9982671245482075,0.0,4.09710470004757e+36,0.08620689655172414,0.6379310344827587,0.4980338777979431,0.6896551724137931,0.40229885057471265
0x02d93e0bdcb28c88add70252d7a70168c269d6cb,1,1,13666.593852576021,13666.593852576021,13666.593852576021,13666.593852576021,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,13666.593852576021,0.0,13666.593852576021,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x02d9468f3794ad392949d3ef68750580046d7b79,12,4,9.160667733313659e+21,7.633889777761383e+20,3.699459873235949e+20,2.4869033788200006e+21,6,0.5,2,0.16666666666666666,0,0.0,4,0.3333333333333333,0,0.0,44.83199074074074,0.2676660081724876,97.81525252525253,209.48650160234016,0.008888888888888889,2.3266986879367203e+21,2.1573324489908088e+21,2.162400601869249,0.0,0.0,8.937185109752846e+41,0.16666666666666666,0.5,0.3106060606060606,0.4166666666666667,0.20833333333333326
0x02d9cd8f4b86421bfef64deaac6afe246eefaa0b,4,3,3.20127392810554e+21,8.00318482026385e+20,3.358805201195216e+20,2.5295128878662675e+21,2,0.5,1,0.25,1,0.25,0,0.0,0,0.0,103.21518518518519,0.038753987534134005,825.7214814814815,1389.1072371731034,0.050555555555555555,3.201273928104276e+21,805762352.7224207,3093313744708.7188,0.22141128293851195,0.0,1.4292198847903754e+42,0.25,0.25,0.0,0.5,0.16666666666666666
0x02da3599bfcda5a872b1b7158210369579f795ab,1,1,1051154.7966210668,1051154.7966210668,1051154.7966210668,1051154.7966210668,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1051154.7966210668,0.0,1051154.7966210668,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x02da983db0d963407f2e95ae60df3bd648c8a92a,2,1,2259609.8782034474,1129804.9391017237,1129804.9391017237,1156346.8866034455,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,5.457361111111111,0.366477489629196,130.97666666666666,,130.97666666666666,2259609.8782034474,0.0,2259609.8782034474,0.0,0.0,1408949954.3683114,0.5,1.0,0.0,1.0,0.0
0x02dabc929961b484b6e41edbe3c25b97f870f507,1,1,1.0068726470243373e+18,1.0068726470243373e+18,1.0068726470243373e+18,1.0068726470243373e+18,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0068726470243373e+18,0.0,1.0068726470243373e+18,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x02db6d1adc9e057240ec42dc7bb952a254534ebf,1,1,1961869.736174183,1961869.736174183,1961869.736174183,1961869.736174183,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1961869.736174183,0.0,1961869.736174183,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x02db807be71c8ffcaf8c69aa313292d382d69dd9,1,1,2.046218030103371e+17,2.046218030103371e+17,2.046218030103371e+17,2.046218030103371e+17,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,2.046218030103371e+17,0.0,2.046218030103371e+17,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x02dbd1aa375c7d00ecf1de198158ffa332110d47,4,3,1.7816458496738594e+20,4.4541146241846485e+19,1.6033469950749356e+19,1.4609764506587062e+20,2,0.5,0,0.0,0,0.0,2,0.5,0,0.0,26.477349537037036,0.1510725231165877,211.81879629629626,366.8318430834838,0.006111111111111111,1.4606167383673378e+20,0.0,1.6211312940205985e+20,0.0,0.0,4.641004007976906e+39,0.25,0.25,0.0,0.5,0.16666666666666666
0x02dbd660e8ee9d7b7fa41bb28434e6f9ceb66989,2,1,2259609.8782034474,1129804.9391017237,1129804.9391017237,1156346.8866034455,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,5.458402777777778,0.3664075520667676,131.00166666666667,,131.00166666666667,2259609.8782034474,0.0,2259609.8782034474,0.0,0.0,1408949954.3683114,0.5,1.0,0.0,1.0,0.0
0x02ddab581f06982cafddb23502714e485aa96df2,3,1,364052780.0505167,121350926.68350558,117786855.88904305,128479071.28689052,1,0.3333333333333333,0,0.0,0,0.0,2,0.6666666666666666,0,0.0,12.153912037037037,0.24683410500734218,145.84694444444443,206.24458472838492,0.01,-128479074.30135043,0.0,117786852.87458314,0.0,0.0,38107834115076.78,0.3333333333333333,0.0,0.0,1.0,0.0
0x02debfb86afb43492c458869bd7904a897f08237,256,7,1.0933568320501092e+22,4.270925125195739e+19,100294497.54361144,2.693107068796926e+21,94,0.3671875,70,0.2734375,85,0.33203125,7,0.02734375,0,0.0,55.861875,4.582731961646472,5.257588235294118,9.92040096934127,0.0,9.412211256951424e+21,1.5187015278305673e+20,11.469741138834596,0.8152196454868181,0.0,6.582666630329643e+40,0.1015625,0.3671875,0.47253370098039216,0.31640625,0.43191964285714285
0x02e030f6975cc1cbda531b11ae4fd7ec698600c7,1,1,4.328386963594779e+20,4.328386963594779e+20,4.328386963594779e+20,4.328386963594779e+20,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,4.328386963594779e+20,0.0,4.328386963594779e+20,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x02e052679578006663d478fae910081209b4026c,2,1,3.000128353344551e+16,1.5000641766722756e+16,1.5000641766722756e+16,1.5000641766722756e+16,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,2.0,0.0022222222222222222,,0.0022222222222222222,3.000128353344551e+16,0.0,3.000128353344551e+16,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0x02e07cc7e01b1ca69c0a6de55bfd9b99a8f0af3a,49,5,1.5062595653488182e+23,3.0739991129567716e+21,19088607039.796204,6.9056957838519995e+22,20,0.40816326530612246,2,0.04081632653061224,19,0.3877551020408163,8,0.16326530612244897,0,0.0,85.70130787037037,0.5717532347827895,42.850653935185186,58.06368223603485,0.005555555555555556,5.376350653427944e+22,-260220111.1201744,3511563258934.465,1.008941550779812,0.0,1.109671728518225e+44,0.10204081632653061,0.4489795918367347,0.39562074829931976,0.5102040816326531,0.4
0x02e11fa8415aa760fff68f184fc1dd5f95aefb88,1,1,1111473.9556359244,1111473.9556359244,1111473.9556359244,1111473.9556359244,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1111473.9556359244,0.0,1111473.9556359244,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x02e14b3e880efd1cb8a504540d31d91ca311280c,166,6,1.6090815947386975e+23,9.693262618907817e+20,6.101814649515978e+19,1.998319067007744e+22,81,0.4879518072289157,32,0.1927710843373494,15,0.09036144578313253,38,0.2289156626506024,0,0.0,100.00648148148149,1.6598924143805494,14.546397306397306,42.99924645372447,0.002777777777777778,2.0555150531019697e+22,1.044821754613208e+22,4.432170570355433,0.40851390647515234,0.0,5.0736972941231536e+42,0.10240963855421686,0.5843373493975904,0.508780576852866,0.27710843373493976,0.23092369477911653
0x02e27435247f11adf8c7544af31dd6098677ea3f,2,1,2496327593.333083,1248163796.6665416,1248163796.6665416,1248163809.647445,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,1.0,2.0,0.010555555555555556,,0.010555555555555556,-25.961806535720825,0.0,1248163783.6856384,0.0,0.0,337.0076992990983,0.5,0.5,0.0,1.0,0.0
0x02e29372ef6a6f563cc7fcdd78c1b6064b502eb6,2,1,7.994520870385479e+21,3.9972604351927393e+21,3.9972604351927393e+21,4.5040727091810554e+21,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,11.008530092592592,0.18167729780252478,264.20472222222224,,264.20472222222224,-1.0136245479766323e+21,0.0,3.490448161204423e+21,0.0,0.0,5.137173621304161e+41,0.5,0.5,0.0,1.0,0.0
0x02e29a42993eb150ccf30ec2bb3dca160d763c89,1,1,1.7592802541184865e+18,1.7592802541184865e+18,1.7592802541184865e+18,1.7592802541184865e+18,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.7592802541184865e+18,0.0,1.7592802541184865e+18,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
0x02e2b3f9e177e918e67e25b1a1b6a739049f9e22,4,1,2180417.6842005407,545104.4210501352,517270.36116321076,1144762.5453598145,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,6.228368055555555,0.6422228044844099,49.82694444444445,41.14484492577471,24.700555555555557,2180417.6842005407,0.0,2180417.6842005407,0.0,0.0,396129012900.8924,0.25,0.0,0.3333333333333333,1.0,0.0
0x02e2e0296a3caee924b900b69f7b3ebd16729ecc,43,6,1.5786413135219153e+22,3.671258868655617e+20,1114288220.9306664,3.3539825071839705e+21,21,0.4883720930232558,6,0.13953488372093023,8,0.18604651162790697,8,0.18604651162790697,0,0.0,43.69048611111111,0.9841959618083647,24.965992063492063,40.14850857693295,0.0,1.0823630629604818e+22,-4.181109971797888e+19,41.40466811031005,1.1334665974373648,0.0,5.411589024491291e+41,0.11627906976744186,0.2558139534883721,0.3333333333333333,0.3023255813953488,0.35271317829457366
0x02e35b8e24f99002f568f5916de89874197f7a06,90,2,1.6165382352958647e+23,1.796153594773183e+21,2.172906701211398e+19,8.067812506521575e+21,54,0.6,16,0.17777777777777778,8,0.08888888888888889,12,0.13333333333333333,0,0.0,78.98371527777778,1.1394753929145909,21.29897940074906,38.209117756373615,0.0,5.441934098607171e+21,3.2866835864528e+21,1.143288247376298,0.9173117810324773,0.0,7.41462825197844e+42,0.08888888888888889,0.5222222222222223,0.5436329588014981,0.5222222222222223,0.022222222222222143
